Seconds	Time	Lux	CLA	CS	Activity
3422889900.000000	41078.572917	0.000000	0.000000	0.000000	0.034883
3422890080.000000	41078.575000	0.000000	0.000000	0.000000	0.034883
3422890260.000000	41078.577084	0.000000	0.000000	0.000000	0.034883
3422890440.000000	41078.579167	0.000000	0.000000	0.000000	0.034883
3422890620.000000	41078.581250	0.000000	0.000000	0.000000	0.034883
3422890800.000000	41078.583334	0.000000	0.000000	0.000000	0.034883
3422890980.000000	41078.585417	0.000000	0.000000	0.000000	0.034883
3422891160.000000	41078.587500	0.000000	0.000000	0.000000	0.034883
3422891340.000000	41078.589584	0.000000	0.000000	0.000000	0.034883
3422891520.000000	41078.591667	0.000000	0.000000	0.000000	0.034883
3422891700.000000	41078.593750	0.000000	0.000000	0.000000	0.034883
3422891880.000000	41078.595834	0.000000	0.000000	0.000000	0.038212
3422892060.000000	41078.597917	0.000000	0.000000	0.000000	0.034883
3422892240.000000	41078.600000	0.000000	0.000000	0.000000	0.034883
3422892420.000000	41078.602084	0.000000	0.000000	0.000000	0.034883
3422892600.000000	41078.604167	0.000000	0.000000	0.000000	0.034883
3422892780.000000	41078.606250	0.000000	0.000000	0.000000	0.034883
3422892960.000000	41078.608334	0.000000	0.000000	0.000000	0.034883
3422893140.000000	41078.610417	0.000000	0.000000	0.000000	0.034883
3422893320.000000	41078.612500	0.000000	0.000000	0.000000	0.034883
3422893500.000000	41078.614584	0.000000	0.000000	0.000000	0.034883
3422893680.000000	41078.616667	0.000000	0.000000	0.000000	0.034883
3422893860.000000	41078.618750	0.000000	0.000000	0.000000	0.034883
3422894040.000000	41078.620834	0.000000	0.000000	0.000000	0.034883
3422894220.000000	41078.622917	0.000000	0.000000	0.000000	0.034883
3422894400.000000	41078.625000	0.000000	0.000000	0.000000	0.034883
3422894580.000000	41078.627084	0.000000	0.000000	0.000000	0.034883
3422894760.000000	41078.629167	0.000000	0.000000	0.000000	0.034883
3422894940.000000	41078.631250	0.000000	0.000000	0.000000	0.034883
3422895120.000000	41078.633334	0.000000	0.000000	0.000000	0.034883
3422895300.000000	41078.635417	0.000000	0.000000	0.000000	0.034883
3422895480.000000	41078.637500	0.000000	0.000000	0.000000	0.034883
3422895660.000000	41078.639584	0.000000	0.000000	0.000000	0.034883
3422895840.000000	41078.641667	0.000000	0.000000	0.000000	0.034883
3422896020.000000	41078.643750	0.000000	0.000000	0.000000	0.034883
3422896200.000000	41078.645834	0.000000	0.000000	0.000000	0.031200
3422896380.000000	41078.647917	0.000000	0.000000	0.000000	0.034883
3422896560.000000	41078.650000	0.000000	0.000000	0.000000	0.034883
3422896740.000000	41078.652084	0.000000	0.000000	0.000000	0.034883
3422896920.000000	41078.654167	0.000000	0.000000	0.000000	0.034883
3422897100.000000	41078.656250	0.000000	0.000000	0.000000	0.034883
3422897280.000000	41078.658334	0.000000	0.000000	0.000000	0.034883
3422897460.000000	41078.660417	0.000000	0.000000	0.000000	0.034883
3422897640.000000	41078.662500	0.000000	0.000000	0.000000	0.034883
3422897820.000000	41078.664584	0.000000	0.000000	0.000000	0.034883
3422898000.000000	41078.666667	0.000000	0.000000	0.000000	0.034883
3422898180.000000	41078.668750	0.000000	0.000000	0.000000	0.034883
3422898360.000000	41078.670834	0.000000	0.000000	0.000000	0.034883
3422898540.000000	41078.672917	0.000000	0.000000	0.000000	0.034883
3422898720.000000	41078.675000	0.000000	0.000000	0.000000	0.034883
3422898900.000000	41078.677084	0.000000	0.000000	0.000000	0.038212
3422899080.000000	41078.679167	0.000000	0.000000	0.000000	0.034883
3422899260.000000	41078.681250	0.000000	0.000000	0.000000	0.034883
3422899440.000000	41078.683334	0.000000	0.000000	0.000000	0.034883
3422899620.000000	41078.685417	0.000000	0.000000	0.000000	0.034883
3422899800.000000	41078.687500	0.000000	0.000000	0.000000	0.034883
3422899980.000000	41078.689584	0.000000	0.000000	0.000000	0.034883
3422900160.000000	41078.691667	0.000000	0.000000	0.000000	0.034883
3422900340.000000	41078.693750	0.000000	0.000000	0.000000	0.622829
3422900520.000000	41078.695834	0.000000	0.000000	0.000000	0.301690
3422900700.000000	41078.697917	0.000000	0.000000	0.000000	0.124800
3422900880.000000	41078.700000	0.000000	0.000000	0.000000	0.382120
3422901060.000000	41078.702084	0.000000	0.000000	0.000000	0.175803
3422901240.000000	41078.704167	0.000000	0.000000	0.000000	0.056247
3422901420.000000	41078.706250	0.000000	0.000000	0.000000	0.231911
3422901600.000000	41078.708334	0.000000	0.000000	0.000000	0.232958
3422901780.000000	41078.710417	0.000000	0.000000	0.000000	0.173012
3422901960.000000	41078.712500	0.000000	0.000000	0.000000	0.215596
3422902140.000000	41078.714584	0.000000	0.000000	0.000000	0.212183
3422902320.000000	41078.716667	0.000000	0.000000	0.000000	0.173012
3422902500.000000	41078.718750	0.000000	0.000000	0.000000	0.143825
3422902680.000000	41078.720834	0.000000	0.000000	0.000000	0.145507
3422902860.000000	41078.722917	0.000000	0.000000	0.000000	0.140400
3422903040.000000	41078.725000	0.000000	0.000000	0.000000	0.173714
3422903220.000000	41078.727084	0.000000	0.000000	0.000000	0.155218
3422903400.000000	41078.729167	0.000000	0.000000	0.000000	0.198556
3422903580.000000	41078.731250	0.000000	0.000000	0.000000	0.125771
3422903760.000000	41078.733334	0.000000	0.000000	0.000000	0.183921
3422903940.000000	41078.735417	0.000000	0.000000	0.000000	0.232958
3422904120.000000	41078.737500	0.000000	0.000000	0.000000	0.207545
3422904300.000000	41078.739584	0.000000	0.000000	0.000000	0.099889
3422904480.000000	41078.741667	0.000000	0.000000	0.000000	0.222813
3422904660.000000	41078.743750	0.000000	0.000000	0.000000	0.097422
3422904840.000000	41078.745834	0.000000	0.000000	0.000000	0.054040
3422905020.000000	41078.747917	0.000000	0.000000	0.000000	0.114636
3422905200.000000	41078.750000	0.000000	0.000000	0.000000	0.237612
3422905380.000000	41078.752084	0.000000	0.000000	0.000000	0.233479
3422905560.000000	41078.754167	0.000000	0.000000	0.000000	0.182593
3422905740.000000	41078.756250	0.000000	0.000000	0.000000	0.034883
3422905920.000000	41078.758334	0.000000	0.000000	0.000000	0.205778
3422906100.000000	41078.760417	0.000000	0.000000	0.000000	0.212183
3422906280.000000	41078.762500	0.000000	0.000000	0.000000	0.118806
3422906460.000000	41078.764584	0.000000	0.000000	0.000000	0.089615
3422906640.000000	41078.766667	0.000000	0.000000	0.000000	0.177867
3422906820.000000	41078.768750	0.000000	0.000000	0.000000	0.231385
3422907000.000000	41078.770834	0.000000	0.000000	0.000000	0.130519
3422907180.000000	41078.772917	0.000000	0.000000	0.000000	0.239652
3422907360.000000	41078.775000	0.000000	0.000000	0.000000	0.210456
3422907540.000000	41078.777084	0.000000	0.000000	0.000000	0.135100
3422907720.000000	41078.779167	0.000000	0.000000	0.000000	0.200386
3422907900.000000	41078.781250	0.000000	0.000000	0.000000	0.189782
3422908080.000000	41078.783334	0.000000	0.000000	0.000000	0.136889
3422908260.000000	41078.785417	0.000000	0.000000	0.000000	0.203996
3422908440.000000	41078.787500	0.000000	0.000000	0.000000	0.027020
3422908620.000000	41078.789584	0.000000	0.000000	0.000000	0.185895
3422908800.000000	41078.791667	0.000000	0.000000	0.000000	0.165095
3422908980.000000	41078.793750	0.000000	0.000000	0.000000	0.044123
3422909160.000000	41078.795834	0.000000	0.000000	0.000000	0.168740
3422909340.000000	41078.797917	0.000000	0.000000	0.000000	0.092291
3422909520.000000	41078.800000	0.000000	0.000000	0.000000	0.086857
3422909700.000000	41078.802084	0.000000	0.000000	0.000000	0.182593
3422909880.000000	41078.804167	0.000000	0.000000	0.000000	0.177182
3422910060.000000	41078.806250	0.000000	0.000000	0.000000	0.038212
3422910240.000000	41078.808334	0.000000	0.000000	0.000000	0.211609
3422910420.000000	41078.810417	0.000000	0.000000	0.000000	0.222266
3422910600.000000	41078.812500	0.000000	0.000000	0.000000	0.111406
3422910780.000000	41078.814584	0.000000	0.000000	0.000000	0.054040
3422910960.000000	41078.816667	0.000000	0.000000	0.000000	0.031200
3422911140.000000	41078.818750	0.000000	0.000000	0.000000	0.228741
3422911320.000000	41078.820834	0.000000	0.000000	0.000000	0.152848
3422911500.000000	41078.822917	0.000000	0.000000	0.000000	0.228741
3422911680.000000	41078.825000	0.000000	0.000000	0.000000	0.089615
3422911860.000000	41078.827084	0.000000	0.000000	0.000000	0.054040
3422912040.000000	41078.829167	0.000000	0.000000	0.000000	0.060419
3422912220.000000	41078.831250	0.000000	0.000000	0.000000	0.034883
3422912400.000000	41078.833334	0.000000	0.000000	0.000000	0.041274
3422912580.000000	41078.835417	0.000000	0.000000	0.000000	0.041274
3422912760.000000	41078.837500	0.000000	0.000000	0.000000	0.064320
3422912940.000000	41078.839584	0.000000	0.000000	0.000000	0.056247
3422913120.000000	41078.841667	0.000000	0.000000	0.000000	0.173012
3422913300.000000	41078.843750	0.000000	0.000000	0.000000	0.202800
3422913480.000000	41078.845834	0.000000	0.000000	0.000000	0.186549
3422913660.000000	41078.847917	0.000000	0.000000	0.000000	0.174413
3422913840.000000	41078.850000	0.000000	0.000000	0.000000	0.168740
3422914020.000000	41078.852084	0.000000	0.000000	0.000000	0.142976
3422914200.000000	41078.854167	0.000000	0.000000	0.000000	0.103479
3422914380.000000	41078.856250	0.000000	0.000000	0.000000	0.031200
3422914560.000000	41078.858334	0.000000	0.000000	0.000000	0.054040
3422914740.000000	41078.860417	0.000000	0.000000	0.000000	0.034883
3422914920.000000	41078.862500	0.000000	0.000000	0.000000	0.031200
3422915100.000000	41078.864584	0.000000	0.000000	0.000000	0.031200
3422915280.000000	41078.866667	0.000000	0.000000	0.000000	0.031200
3422915460.000000	41078.868750	0.000000	0.000000	0.000000	0.031200
3422915640.000000	41078.870834	0.000000	0.000000	0.000000	0.031200
3422915820.000000	41078.872917	0.000000	0.000000	0.000000	0.031200
3422916000.000000	41078.875000	0.000000	0.000000	0.000000	0.031200
3422916180.000000	41078.877084	0.000000	0.000000	0.000000	0.031200
3422916360.000000	41078.879167	0.000000	0.000000	0.000000	0.031200
3422916540.000000	41078.881250	0.000000	0.000000	0.000000	0.031200
3422916720.000000	41078.883334	0.000000	0.000000	0.000000	0.034883
3422916900.000000	41078.885417	0.000000	0.000000	0.000000	0.031200
3422917080.000000	41078.887500	0.000000	0.000000	0.000000	0.034883
3422917260.000000	41078.889584	0.000000	0.000000	0.000000	0.031200
3422917440.000000	41078.891667	0.000000	0.000000	0.000000	0.034883
3422917620.000000	41078.893750	0.000000	0.000000	0.000000	0.034883
3422917800.000000	41078.895834	0.000000	0.000000	0.000000	0.034883
3422917980.000000	41078.897917	0.000000	0.000000	0.000000	0.034883
3422918160.000000	41078.900000	0.000000	0.000000	0.000000	0.031200
3422918340.000000	41078.902084	0.000000	0.000000	0.000000	0.031200
3422918520.000000	41078.904167	0.000000	0.000000	0.000000	0.031200
3422918700.000000	41078.906250	0.000000	0.000000	0.000000	0.031200
3422918880.000000	41078.908334	0.000000	0.000000	0.000000	0.034883
3422919060.000000	41078.910417	0.000000	0.000000	0.000000	0.034883
3422919240.000000	41078.912500	0.000000	0.000000	0.000000	0.031200
3422919420.000000	41078.914584	0.000000	0.000000	0.000000	0.031200
3422919600.000000	41078.916667	0.000000	0.000000	0.000000	0.034883
3422919780.000000	41078.918750	0.000000	0.000000	0.000000	0.031200
3422919960.000000	41078.920834	0.000000	0.000000	0.000000	0.031200
3422920140.000000	41078.922917	0.000000	0.000000	0.000000	0.031200
3422920320.000000	41078.925000	0.000000	0.000000	0.000000	0.034883
3422920500.000000	41078.927084	0.000000	0.000000	0.000000	0.031200
3422920680.000000	41078.929167	0.000000	0.000000	0.000000	0.031200
3422920860.000000	41078.931250	0.000000	0.000000	0.000000	0.031200
3422921040.000000	41078.933334	0.000000	0.000000	0.000000	0.031200
3422921220.000000	41078.935417	0.000000	0.000000	0.000000	0.034883
3422921400.000000	41078.937500	0.000000	0.000000	0.000000	0.031200
3422921580.000000	41078.939584	0.000000	0.000000	0.000000	0.031200
3422921760.000000	41078.941667	0.000000	0.000000	0.000000	0.034883
3422921940.000000	41078.943750	0.000000	0.000000	0.000000	0.034883
3422922120.000000	41078.945834	0.000000	0.000000	0.000000	0.034883
3422922300.000000	41078.947917	0.000000	0.000000	0.000000	0.031200
3422922480.000000	41078.950000	0.000000	0.000000	0.000000	0.034883
3422922660.000000	41078.952084	0.000000	0.000000	0.000000	0.034883
3422922840.000000	41078.954167	0.000000	0.000000	0.000000	0.034883
3422923020.000000	41078.956250	0.000000	0.000000	0.000000	0.041274
3422923200.000000	41078.958334	0.000000	0.000000	0.000000	0.078000
3422923380.000000	41078.960417	0.000000	0.000000	0.000000	0.041274
3422923560.000000	41078.962500	0.000000	0.000000	0.000000	0.038212
3422923740.000000	41078.964584	0.000000	0.000000	0.000000	0.034883
3422923920.000000	41078.966667	0.000000	0.000000	0.000000	0.034883
3422924100.000000	41078.968750	0.000000	0.000000	0.000000	0.034883
3422924280.000000	41078.970834	0.000000	0.000000	0.000000	0.090963
3422924460.000000	41078.972917	0.000000	0.000000	0.000000	0.207545
3422924640.000000	41078.975000	0.000000	0.000000	0.000000	0.170176
3422924820.000000	41078.977084	0.000000	0.000000	0.000000	0.170176
3422925000.000000	41078.979167	0.000000	0.000000	0.000000	0.210456
3422925180.000000	41078.981250	0.000000	0.000000	0.000000	0.147170
3422925360.000000	41078.983334	0.000000	0.000000	0.000000	0.156000
3422925540.000000	41078.985417	0.000000	0.000000	0.000000	0.181256
3422925720.000000	41078.987500	0.000000	0.000000	0.000000	0.183921
3422925900.000000	41078.989584	0.000000	0.000000	0.000000	0.194218
3422926080.000000	41078.991667	0.000000	0.000000	0.000000	0.179230
3422926260.000000	41078.993750	0.000000	0.000000	0.000000	0.179908
3422926440.000000	41078.995834	0.000000	0.000000	0.000000	0.147995
3422926620.000000	41078.997917	0.000000	0.000000	0.000000	0.156000
3422926800.000000	41079.000000	0.000000	0.000000	0.000000	0.141264
3422926980.000000	41079.002084	0.000000	0.000000	0.000000	0.157552
3422927160.000000	41079.004167	0.000000	0.000000	0.000000	0.156000
3422927340.000000	41079.006250	0.000000	0.000000	0.000000	0.156778
3422927520.000000	41079.008334	0.000000	0.000000	0.000000	0.182593
3422927700.000000	41079.010417	0.000000	0.000000	0.000000	0.175803
3422927880.000000	41079.012500	0.000000	0.000000	0.000000	0.158323
3422928060.000000	41079.014584	0.000000	0.000000	0.000000	0.177182
3422928240.000000	41079.016667	0.000000	0.000000	0.000000	0.162869
3422928420.000000	41079.018750	0.000000	0.000000	0.000000	0.176494
3422928600.000000	41079.020834	0.000000	0.000000	0.000000	0.173714
3422928780.000000	41079.022917	0.000000	0.000000	0.000000	0.170889
3422928960.000000	41079.025000	0.000000	0.000000	0.000000	0.185240
3422929140.000000	41079.027084	0.000000	0.000000	0.000000	0.185240
3422929320.000000	41079.029167	0.000000	0.000000	0.000000	0.192961
3422929500.000000	41079.031250	0.000000	0.000000	0.000000	0.195467
3422929680.000000	41079.033334	0.000000	0.000000	0.000000	0.200992
3422929860.000000	41079.035417	0.000000	0.000000	0.000000	0.192961
3422930040.000000	41079.037500	0.000000	0.000000	0.000000	0.176494
3422930220.000000	41079.039584	0.000000	0.000000	0.000000	0.185895
3422930400.000000	41079.041667	0.000000	0.000000	0.000000	0.173714
3422930580.000000	41079.043750	0.000000	0.000000	0.000000	0.178550
3422930760.000000	41079.045834	0.000000	0.000000	0.000000	0.157552
3422930940.000000	41079.047917	0.000000	0.000000	0.000000	0.173012
3422931120.000000	41079.050000	0.000000	0.000000	0.000000	0.209296
3422931300.000000	41079.052084	0.000000	0.000000	0.000000	0.245669
3422931480.000000	41079.054167	0.000000	0.000000	0.000000	0.217283
3422931660.000000	41079.056250	0.000000	0.000000	0.000000	0.113570
3422931840.000000	41079.058334	0.000000	0.000000	0.000000	0.038212
3422932020.000000	41079.060417	0.000000	0.000000	0.000000	0.038212
3422932200.000000	41079.062500	0.000000	0.000000	0.000000	0.034883
3422932380.000000	41079.064584	0.000000	0.000000	0.000000	0.073170
3422932560.000000	41079.066667	0.000000	0.000000	0.000000	0.208130
3422932740.000000	41079.068750	0.000000	0.000000	0.000000	0.174413
3422932920.000000	41079.070834	0.000000	0.000000	0.000000	0.168017
3422933100.000000	41079.072917	0.000000	0.000000	0.000000	0.184582
3422933280.000000	41079.075000	0.000000	0.000000	0.000000	0.173012
3422933460.000000	41079.077084	0.000000	0.000000	0.000000	0.200386
3422933640.000000	41079.079167	0.000000	0.000000	0.000000	0.216160
3422933820.000000	41079.081250	0.000000	0.000000	0.000000	0.204592
3422934000.000000	41079.083334	0.000000	0.000000	0.000000	0.211609
3422934180.000000	41079.085417	0.000000	0.000000	0.000000	0.203996
3422934360.000000	41079.087500	0.000000	0.000000	0.000000	0.234000
3422934540.000000	41079.089584	0.000000	0.000000	0.000000	0.215596
3422934720.000000	41079.091667	0.000000	0.000000	0.000000	0.196709
3422934900.000000	41079.093750	0.000000	0.000000	0.000000	0.213896
3422935080.000000	41079.095834	0.000000	0.000000	0.000000	0.122835
3422935260.000000	41079.097917	0.000000	0.000000	0.000000	0.071488
3422935440.000000	41079.100000	0.000000	0.000000	0.000000	0.041274
3422935620.000000	41079.102084	0.000000	0.000000	0.000000	0.034883
3422935800.000000	41079.104167	0.000000	0.000000	0.000000	0.034883
3422935980.000000	41079.106250	0.000000	0.000000	0.000000	0.044123
3422936160.000000	41079.108334	0.000000	0.000000	0.000000	0.062400
3422936340.000000	41079.110417	0.000000	0.000000	0.000000	0.044123
3422936520.000000	41079.112500	0.000000	0.000000	0.000000	0.034883
3422936700.000000	41079.114584	0.000000	0.000000	0.000000	0.082547
3422936880.000000	41079.116667	0.000000	0.000000	0.000000	0.034883
3422937060.000000	41079.118750	0.000000	0.000000	0.000000	0.034883
3422937240.000000	41079.120834	0.000000	0.000000	0.000000	0.034883
3422937420.000000	41079.122917	0.000000	0.000000	0.000000	0.034883
3422937600.000000	41079.125000	0.000000	0.000000	0.000000	0.038212
3422937780.000000	41079.127084	0.000000	0.000000	0.000000	0.034883
3422937960.000000	41079.129167	0.000000	0.000000	0.000000	0.034883
3422938140.000000	41079.131250	0.000000	0.000000	0.000000	0.031200
3422938320.000000	41079.133334	0.000000	0.000000	0.000000	0.034883
3422938500.000000	41079.135417	0.000000	0.000000	0.000000	0.034883
3422938680.000000	41079.137500	0.000000	0.000000	0.000000	0.034883
3422938860.000000	41079.139584	0.000000	0.000000	0.000000	0.034883
3422939040.000000	41079.141667	0.000000	0.000000	0.000000	0.038212
3422939220.000000	41079.143750	0.000000	0.000000	0.000000	0.034883
3422939400.000000	41079.145834	0.000000	0.000000	0.000000	0.034883
3422939580.000000	41079.147917	0.000000	0.000000	0.000000	0.034883
3422939760.000000	41079.150000	0.000000	0.000000	0.000000	0.034883
3422939940.000000	41079.152084	0.000000	0.000000	0.000000	0.034883
3422940120.000000	41079.154167	0.000000	0.000000	0.000000	0.034883
3422940300.000000	41079.156250	0.000000	0.000000	0.000000	0.034883
3422940480.000000	41079.158334	0.000000	0.000000	0.000000	0.034883
3422940660.000000	41079.160417	0.000000	0.000000	0.000000	0.034883
3422940840.000000	41079.162500	0.000000	0.000000	0.000000	0.034883
3422941020.000000	41079.164584	0.000000	0.000000	0.000000	0.038212
3422941200.000000	41079.166667	0.000000	0.000000	0.000000	0.034883
3422941380.000000	41079.168750	0.000000	0.000000	0.000000	0.034883
3422941560.000000	41079.170834	0.000000	0.000000	0.000000	0.034883
3422941740.000000	41079.172917	0.000000	0.000000	0.000000	0.034883
3422941920.000000	41079.175000	0.000000	0.000000	0.000000	0.034883
3422942100.000000	41079.177084	0.000000	0.000000	0.000000	0.031200
3422942280.000000	41079.179167	0.000000	0.000000	0.000000	0.034883
3422942460.000000	41079.181250	0.000000	0.000000	0.000000	0.034883
3422942640.000000	41079.183334	0.000000	0.000000	0.000000	0.031200
3422942820.000000	41079.185417	0.000000	0.000000	0.000000	0.031200
3422943000.000000	41079.187500	0.000000	0.000000	0.000000	0.034883
3422943180.000000	41079.189584	0.000000	0.000000	0.000000	0.034883
3422943360.000000	41079.191667	0.000000	0.000000	0.000000	0.034883
3422943540.000000	41079.193750	0.000000	0.000000	0.000000	0.187200
3422943720.000000	41079.195834	0.000000	0.000000	0.000000	0.127692
3422943900.000000	41079.197917	0.000000	0.000000	0.000000	0.034883
3422944080.000000	41079.200000	0.000000	0.000000	0.000000	0.034883
3422944260.000000	41079.202084	0.000000	0.000000	0.000000	0.031200
3422944440.000000	41079.204167	0.000000	0.000000	0.000000	0.034883
3422944620.000000	41079.206250	0.000000	0.000000	0.000000	0.034883
3422944800.000000	41079.208334	0.000000	0.000000	0.000000	0.034883
3422944980.000000	41079.210417	0.000000	0.000000	0.000000	0.031200
3422945160.000000	41079.212500	0.000000	0.000000	0.000000	0.034883
3422945340.000000	41079.214584	0.000000	0.000000	0.000000	0.031200
3422945520.000000	41079.216667	0.000000	0.000000	0.000000	0.034883
3422945700.000000	41079.218750	0.000000	0.000000	0.000000	0.034883
3422945880.000000	41079.220834	0.000000	0.000000	0.000000	0.034883
3422946060.000000	41079.222917	0.000000	0.000000	0.000000	0.038212
3422946240.000000	41079.225000	0.000000	0.000000	0.000000	0.034883
3422946420.000000	41079.227084	0.000000	0.000000	0.000000	0.034883
3422946600.000000	41079.229167	0.000000	0.000000	0.000000	0.034883
3422946780.000000	41079.231250	0.000000	0.000000	0.000000	0.034883
3422946960.000000	41079.233334	0.000000	0.000000	0.000000	0.031200
3422947140.000000	41079.235417	0.000000	0.000000	0.000000	0.034883
3422947320.000000	41079.237500	0.000000	0.000000	0.000000	0.034883
3422947500.000000	41079.239584	0.000000	0.000000	0.000000	0.034883
3422947680.000000	41079.241667	0.000000	0.000000	0.000000	0.034883
3422947860.000000	41079.243750	0.000000	0.000000	0.000000	0.034883
